,Rank,Restaurant Name,Style,Rate,Site Link
12748,27,The Griddle Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350455-Reviews-The_Griddle_Cafe-Los_Angeles_California.html
12749,28,Cassell's Hamburgers,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7387771-Reviews-Cassell_s_Hamburgers-Los_Angeles_California.html
12750,29,The Factory Kitchen,"Italian, Northern-Italian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d5771804-Reviews-The_Factory_Kitchen-Los_Angeles_California.html
12751,30,Ca' Del Sole,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364902-Reviews-Ca_Del_Sole-Los_Angeles_California.html
12752,1,n/naka,"Japanese, Sushi",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3701882-Reviews-N_naka-Los_Angeles_California.html
12753,2,Raffaello Ristorante,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d446648-Reviews-Raffaello_Ristorante-Los_Angeles_California.html
12754,3,Brent's Delicatessen & Restaurant,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d348825-Reviews-Brent_s_Delicatessen_Restaurant-Los_Angeles_California.html
12755,4,Providence,Seafood,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d594024-Reviews-Providence-Los_Angeles_California.html
12756,5,Angelini Osteria,"Italian, Sicilian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350450-Reviews-Angelini_Osteria-Los_Angeles_California.html
12757,6,Maccheroni Republic,"Italian, Mediterranean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3848093-Reviews-Maccheroni_Republic-Los_Angeles_California.html
12758,7,Sushi Gen,"Japanese, Sushi",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364705-Reviews-Sushi_Gen-Los_Angeles_California.html
12759,8,Cafe Gratitude,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3458135-Reviews-Cafe_Gratitude-Los_Angeles_California.html
12760,9,Langer's,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364756-Reviews-Langer_s-Los_Angeles_California.html
12761,10,Toast Bakery Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350178-Reviews-Toast_Bakery_Cafe-Los_Angeles_California.html
12762,11,Karl Strauss Brewing Company,"American, Brew Pub",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d11829076-Reviews-Karl_Strauss_Brewing_Company-Los_Angeles_California.html
12763,12,Flake,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4340723-Reviews-Flake-Los_Angeles_California.html
12764,13,Nickel Diner,"American, Diner",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1591286-Reviews-Nickel_Diner-Los_Angeles_California.html
12765,14,Magic Castle,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941518-Reviews-Magic_Castle-Los_Angeles_California.html
12766,15,Redbird,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7617914-Reviews-Redbird-Los_Angeles_California.html
12767,16,Pampas Grill,"Brazilian, Barbecue",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2146116-Reviews-Pampas_Grill-Los_Angeles_California.html
12768,17,Genwa Korean BBQ,"Asian, Korean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1994657-Reviews-Genwa_Korean_BBQ-Los_Angeles_California.html
12769,18,Lemonade,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2435121-Reviews-Lemonade-Los_Angeles_California.html
12770,19,The Boiling Crab,"American, Seafood",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2185973-Reviews-The_Boiling_Crab-Los_Angeles_California.html
12771,20,Craft Los Angeles,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d875880-Reviews-Craft_Los_Angeles-Los_Angeles_California.html
12772,21,Raffi's Place Restaurant,"Mediterranean, Middle Eastern",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d376306-Reviews-Raffi_s_Place_Restaurant-Glendale_California.html
12773,22,Foxy's Restaurant,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d371841-Reviews-Foxy_s_Restaurant-Glendale_California.html
12774,23,SUGARFISH by sushi nozawa,"Japanese, Seafood",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1907184-Reviews-SUGARFISH_by_sushi_nozawa-Los_Angeles_California.html
12775,24,Aroma Coffee & Tea,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941759-Reviews-Aroma_Coffee_Tea-Los_Angeles_California.html
12776,25,Off Vine,"American, Contemporary",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364726-Reviews-Off_Vine-Los_Angeles_California.html
12777,26,Din Tai Fung,"Chinese, Asian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d5971579-Reviews-Din_Tai_Fung-Glendale_California.html
12778,27,The Griddle Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350455-Reviews-The_Griddle_Cafe-Los_Angeles_California.html
12779,28,Cassell's Hamburgers,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7387771-Reviews-Cassell_s_Hamburgers-Los_Angeles_California.html
12780,29,The Factory Kitchen,"Italian, Northern-Italian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d5771804-Reviews-The_Factory_Kitchen-Los_Angeles_California.html
12781,30,Ca' Del Sole,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364902-Reviews-Ca_Del_Sole-Los_Angeles_California.html
12782,1,n/naka,"Japanese, Sushi",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3701882-Reviews-N_naka-Los_Angeles_California.html
12783,2,Raffaello Ristorante,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d446648-Reviews-Raffaello_Ristorante-Los_Angeles_California.html
12784,3,Brent's Delicatessen & Restaurant,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d348825-Reviews-Brent_s_Delicatessen_Restaurant-Los_Angeles_California.html
12785,4,Providence,Seafood,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d594024-Reviews-Providence-Los_Angeles_California.html
12786,5,Angelini Osteria,"Italian, Sicilian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350450-Reviews-Angelini_Osteria-Los_Angeles_California.html
12787,6,Maccheroni Republic,"Italian, Mediterranean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3848093-Reviews-Maccheroni_Republic-Los_Angeles_California.html
12788,7,Sushi Gen,"Japanese, Sushi",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364705-Reviews-Sushi_Gen-Los_Angeles_California.html
12789,8,Cafe Gratitude,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3458135-Reviews-Cafe_Gratitude-Los_Angeles_California.html
12790,9,Langer's,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364756-Reviews-Langer_s-Los_Angeles_California.html
12791,10,Toast Bakery Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350178-Reviews-Toast_Bakery_Cafe-Los_Angeles_California.html
12792,11,Karl Strauss Brewing Company,"American, Brew Pub",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d11829076-Reviews-Karl_Strauss_Brewing_Company-Los_Angeles_California.html
12793,12,Flake,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4340723-Reviews-Flake-Los_Angeles_California.html
12794,13,Nickel Diner,"American, Diner",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1591286-Reviews-Nickel_Diner-Los_Angeles_California.html
12795,14,Magic Castle,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941518-Reviews-Magic_Castle-Los_Angeles_California.html
12796,15,Redbird,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7617914-Reviews-Redbird-Los_Angeles_California.html
12797,16,Pampas Grill,"Brazilian, Barbecue",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2146116-Reviews-Pampas_Grill-Los_Angeles_California.html
12798,17,Genwa Korean BBQ,"Asian, Korean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1994657-Reviews-Genwa_Korean_BBQ-Los_Angeles_California.html
12799,18,Lemonade,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2435121-Reviews-Lemonade-Los_Angeles_California.html
12800,19,The Boiling Crab,"American, Seafood",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2185973-Reviews-The_Boiling_Crab-Los_Angeles_California.html
12801,20,Craft Los Angeles,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d875880-Reviews-Craft_Los_Angeles-Los_Angeles_California.html
12802,21,Raffi's Place Restaurant,"Mediterranean, Middle Eastern",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d376306-Reviews-Raffi_s_Place_Restaurant-Glendale_California.html
12803,22,Foxy's Restaurant,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d371841-Reviews-Foxy_s_Restaurant-Glendale_California.html
12804,23,SUGARFISH by sushi nozawa,"Japanese, Seafood",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1907184-Reviews-SUGARFISH_by_sushi_nozawa-Los_Angeles_California.html
12805,24,Aroma Coffee & Tea,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941759-Reviews-Aroma_Coffee_Tea-Los_Angeles_California.html
12806,25,Off Vine,"American, Contemporary",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364726-Reviews-Off_Vine-Los_Angeles_California.html
12807,26,Din Tai Fung,"Chinese, Asian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d5971579-Reviews-Din_Tai_Fung-Glendale_California.html
12808,27,The Griddle Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350455-Reviews-The_Griddle_Cafe-Los_Angeles_California.html
12809,28,Cassell's Hamburgers,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7387771-Reviews-Cassell_s_Hamburgers-Los_Angeles_California.html
12810,29,The Factory Kitchen,"Italian, Northern-Italian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d5771804-Reviews-The_Factory_Kitchen-Los_Angeles_California.html
12811,30,Ca' Del Sole,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364902-Reviews-Ca_Del_Sole-Los_Angeles_California.html
12812,1,n/naka,"Japanese, Sushi",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3701882-Reviews-N_naka-Los_Angeles_California.html
12813,2,Raffaello Ristorante,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d446648-Reviews-Raffaello_Ristorante-Los_Angeles_California.html
12814,3,Brent's Delicatessen & Restaurant,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d348825-Reviews-Brent_s_Delicatessen_Restaurant-Los_Angeles_California.html
12815,4,Providence,Seafood,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d594024-Reviews-Providence-Los_Angeles_California.html
12816,5,Angelini Osteria,"Italian, Sicilian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350450-Reviews-Angelini_Osteria-Los_Angeles_California.html
12817,6,Maccheroni Republic,"Italian, Mediterranean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3848093-Reviews-Maccheroni_Republic-Los_Angeles_California.html
12818,7,Sushi Gen,"Japanese, Sushi",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364705-Reviews-Sushi_Gen-Los_Angeles_California.html
12819,8,Cafe Gratitude,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3458135-Reviews-Cafe_Gratitude-Los_Angeles_California.html
12820,9,Langer's,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364756-Reviews-Langer_s-Los_Angeles_California.html
12821,10,Toast Bakery Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350178-Reviews-Toast_Bakery_Cafe-Los_Angeles_California.html
12822,11,Karl Strauss Brewing Company,"American, Brew Pub",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d11829076-Reviews-Karl_Strauss_Brewing_Company-Los_Angeles_California.html
12823,12,Flake,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4340723-Reviews-Flake-Los_Angeles_California.html
12824,13,Nickel Diner,"American, Diner",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1591286-Reviews-Nickel_Diner-Los_Angeles_California.html
12825,14,Magic Castle,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941518-Reviews-Magic_Castle-Los_Angeles_California.html
12826,15,Redbird,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7617914-Reviews-Redbird-Los_Angeles_California.html
12827,16,Pampas Grill,"Brazilian, Barbecue",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2146116-Reviews-Pampas_Grill-Los_Angeles_California.html
12828,17,Genwa Korean BBQ,"Asian, Korean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1994657-Reviews-Genwa_Korean_BBQ-Los_Angeles_California.html
12829,18,Lemonade,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2435121-Reviews-Lemonade-Los_Angeles_California.html
12830,19,The Boiling Crab,"American, Seafood",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2185973-Reviews-The_Boiling_Crab-Los_Angeles_California.html
12831,20,Craft Los Angeles,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d875880-Reviews-Craft_Los_Angeles-Los_Angeles_California.html
12832,21,Raffi's Place Restaurant,"Mediterranean, Middle Eastern",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d376306-Reviews-Raffi_s_Place_Restaurant-Glendale_California.html
12833,22,Foxy's Restaurant,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d371841-Reviews-Foxy_s_Restaurant-Glendale_California.html
12834,23,SUGARFISH by sushi nozawa,"Japanese, Seafood",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1907184-Reviews-SUGARFISH_by_sushi_nozawa-Los_Angeles_California.html
12835,24,Aroma Coffee & Tea,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941759-Reviews-Aroma_Coffee_Tea-Los_Angeles_California.html
12836,25,Off Vine,"American, Contemporary",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364726-Reviews-Off_Vine-Los_Angeles_California.html
12837,26,Din Tai Fung,"Chinese, Asian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d5971579-Reviews-Din_Tai_Fung-Glendale_California.html
12838,27,The Griddle Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350455-Reviews-The_Griddle_Cafe-Los_Angeles_California.html
12839,28,Cassell's Hamburgers,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7387771-Reviews-Cassell_s_Hamburgers-Los_Angeles_California.html
12840,29,The Factory Kitchen,"Italian, Northern-Italian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d5771804-Reviews-The_Factory_Kitchen-Los_Angeles_California.html
12841,30,Ca' Del Sole,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364902-Reviews-Ca_Del_Sole-Los_Angeles_California.html
12842,1,n/naka,"Japanese, Sushi",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3701882-Reviews-N_naka-Los_Angeles_California.html
12843,2,Raffaello Ristorante,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d446648-Reviews-Raffaello_Ristorante-Los_Angeles_California.html
12844,3,Brent's Delicatessen & Restaurant,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d348825-Reviews-Brent_s_Delicatessen_Restaurant-Los_Angeles_California.html
12845,4,Providence,Seafood,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d594024-Reviews-Providence-Los_Angeles_California.html
12846,5,Angelini Osteria,"Italian, Sicilian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350450-Reviews-Angelini_Osteria-Los_Angeles_California.html
12847,6,Maccheroni Republic,"Italian, Mediterranean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3848093-Reviews-Maccheroni_Republic-Los_Angeles_California.html
12848,7,Sushi Gen,"Japanese, Sushi",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364705-Reviews-Sushi_Gen-Los_Angeles_California.html
12849,8,Cafe Gratitude,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3458135-Reviews-Cafe_Gratitude-Los_Angeles_California.html
12850,9,Langer's,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d364756-Reviews-Langer_s-Los_Angeles_California.html
12851,10,Toast Bakery Cafe,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d350178-Reviews-Toast_Bakery_Cafe-Los_Angeles_California.html
12852,11,Karl Strauss Brewing Company,"American, Brew Pub",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d11829076-Reviews-Karl_Strauss_Brewing_Company-Los_Angeles_California.html
12853,12,Flake,"American, Cafe",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4340723-Reviews-Flake-Los_Angeles_California.html
12854,13,Nickel Diner,"American, Diner",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1591286-Reviews-Nickel_Diner-Los_Angeles_California.html
12855,14,Magic Castle,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d941518-Reviews-Magic_Castle-Los_Angeles_California.html
12856,15,Redbird,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d7617914-Reviews-Redbird-Los_Angeles_California.html
12857,16,Pampas Grill,"Brazilian, Barbecue",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d2146116-Reviews-Pampas_Grill-Los_Angeles_California.html
12858,17,Genwa Korean BBQ,"Asian, Korean",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1994657-Reviews-Genwa_Korean_BBQ-Los_Angeles_California.html
